date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2011-04-01,6.9,0.87,30,"1981-04-01 2010-04-01",95.83,1.81,30,"1981-04-01 2010-04-01",11.73,1.07,30,"1981-04-01 2010-04-01",22.21,2.91,30,"1981-04-01 2010-04-01",3.01,1.07,30,"1981-04-01 2010-04-01",66.25,4.46,30,"1981-04-01 2010-04-01",3.89,1.06,30,"1981-04-01 2010-04-01",2.64,1.34,30,"1981-04-01 2010-04-01",264.07,116.98,30,"1981-04-01 2010-04-01",263.35,116.96,30,"1981-04-01 2010-04-01",0.72,1.51,30,"1981-04-01 2010-04-01",0.1,0.36,30,"1981-04-01 2010-04-01",,,,
2011-03-01,5.67,1.13,30,"1981-03-01 2010-03-01",95.47,2.12,30,"1981-03-01 2010-03-01",9.95,1.27,30,"1981-03-01 2010-03-01",21.58,2.98,30,"1981-03-01 2010-03-01",1.81,1.28,30,"1981-03-01 2010-03-01",68.23,4.16,30,"1981-03-01 2010-03-01",2.68,1.09,30,"1981-03-01 2010-03-01",3.31,1.78,30,"1981-03-01 2010-03-01",338.72,112.43,30,"1981-03-01 2010-03-01",333.07,115.31,30,"1981-03-01 2010-03-01",5.61,10.04,30,"1981-03-01 2010-03-01",0.1,0.32,30,"1981-03-01 2010-03-01",,,,
2011-02-01,5,1.51,30,"1981-02-01 2010-02-01",95.66,2.43,30,"1981-02-01 2010-02-01",8.96,1.21,30,"1981-02-01 2010-02-01",19.16,4.03,30,"1981-02-01 2010-02-01",0.97,2.02,30,"1981-02-01 2010-02-01",70.12,6.59,30,"1981-02-01 2010-02-01",1.94,1.52,30,"1981-02-01 2010-02-01",3.01,1.79,30,"1981-02-01 2010-02-01",327.95,164.15,30,"1981-02-01 2010-02-01",319.7,159.99,30,"1981-02-01 2010-02-01",8.17,12.89,30,"1981-02-01 2010-02-01",0.1,0.28,30,"1981-02-01 2010-02-01",,,,
2011-01-01,5.31,1.42,30,"1981-01-01 2010-01-01",96.53,1.81,30,"1981-01-01 2010-01-01",8.26,1.28,30,"1981-01-01 2010-01-01",18.56,4.03,30,"1981-01-01 2010-01-01",1.81,1.7,30,"1981-01-01 2010-01-01",77.81,5.26,30,"1981-01-01 2010-01-01",2.33,1.59,30,"1981-01-01 2010-01-01",3.29,1.87,30,"1981-01-01 2010-01-01",488.18,159.02,30,"1981-01-01 2010-01-01",477.5,160.12,30,"1981-01-01 2010-01-01",10.68,16.84,30,"1981-01-01 2010-01-01",0.4,0.98,29,"1981-01-01 2010-01-01",,,,
2010-12-01,4.96,1.43,30,"1980-12-01 2009-12-01",95.93,1.89,30,"1980-12-01 2009-12-01",7.92,1.2,30,"1980-12-01 2009-12-01",17.97,3.05,30,"1980-12-01 2009-12-01",1.33,1.78,30,"1980-12-01 2009-12-01",78.28,4.56,30,"1980-12-01 2009-12-01",1.84,1.55,30,"1980-12-01 2009-12-01",3.04,1.54,30,"1980-12-01 2009-12-01",436.11,146.89,30,"1980-12-01 2009-12-01",426.68,145.2,30,"1980-12-01 2009-12-01",10.25,13.28,30,"1980-12-01 2009-12-01",0.5,1.44,30,"1980-12-01 2009-12-01",,,,
2010-11-01,7.02,1.54,30,"1980-11-01 2009-11-01",96.51,1.76,30,"1980-11-01 2009-11-01",10.04,1.31,30,"1980-11-01 2009-11-01",19.06,3.6,30,"1980-11-01 2009-11-01",3.34,1.99,30,"1980-11-01 2009-11-01",77.07,5.02,30,"1980-11-01 2009-11-01",3.75,1.68,30,"1980-11-01 2009-11-01",3,1.37,30,"1980-11-01 2009-11-01",498,149.56,30,"1980-11-01 2009-11-01",495.64,149.88,30,"1980-11-01 2009-11-01",2.38,6.01,30,"1980-11-01 2009-11-01",0,0.12,29,"1980-11-01 2009-11-01",,,,
2010-10-01,9.9,0.8,30,"1980-10-01 2009-10-01",97.49,1.53,30,"1980-10-01 2009-10-01",13.56,0.85,30,"1980-10-01 2009-10-01",18.31,3.1,30,"1980-10-01 2009-10-01",6.03,1.07,30,"1980-10-01 2009-10-01",73.45,3.92,30,"1980-10-01 2009-10-01",6.33,1.03,30,"1980-10-01 2009-10-01",1.99,1.21,30,"1980-10-01 2009-10-01",342.26,149.22,30,"1980-10-01 2009-10-01",342.22,149.18,30,"1980-10-01 2009-10-01",0.04,0.22,30,"1980-10-01 2009-10-01",0,0,28,"1981-10-01 2009-10-01",,,,
2010-09-01,12.63,0.8,30,"1980-09-01 2009-09-01",97.66,1.48,30,"1980-09-01 2009-09-01",17.66,1.05,30,"1980-09-01 2009-09-01",16.98,2.62,30,"1980-09-01 2009-09-01",8.88,1.05,30,"1980-09-01 2009-09-01",68.35,4.01,30,"1980-09-01 2009-09-01",9.18,0.96,30,"1980-09-01 2009-09-01",0.99,0.73,30,"1980-09-01 2009-09-01",138.21,82.91,29,"1980-09-01 2009-09-01",138.21,82.91,29,"1980-09-01 2009-09-01",0,0,29,"1980-09-01 2009-09-01",0,0,27,"1981-09-01 2009-09-01",,,,
2010-08-01,13.76,0.66,30,"1980-08-01 2009-08-01",97.65,1.52,30,"1980-08-01 2009-08-01",18.96,1.03,30,"1980-08-01 2009-08-01",17.74,2.43,30,"1980-08-01 2009-08-01",10.72,0.97,30,"1980-08-01 2009-08-01",70.04,5.12,30,"1980-08-01 2009-08-01",10.84,0.76,30,"1980-08-01 2009-08-01",1.03,0.82,30,"1980-08-01 2009-08-01",92.08,83.88,30,"1980-08-01 2009-08-01",92.08,83.88,30,"1980-08-01 2009-08-01",0,0,30,"1980-08-01 2009-08-01",0,0,28,"1980-08-01 2007-08-01",,,,
2010-07-01,13.18,0.74,30,"1980-07-01 2009-07-01",96.75,1.71,30,"1980-07-01 2009-07-01",18.8,1.11,30,"1980-07-01 2009-07-01",19.72,2.66,30,"1980-07-01 2009-07-01",10.24,0.94,30,"1980-07-01 2009-07-01",67.36,4.27,30,"1980-07-01 2009-07-01",10.6,0.78,30,"1980-07-01 2009-07-01",1.41,0.99,30,"1980-07-01 2009-07-01",72.63,56.46,30,"1980-07-01 2009-07-01",72.63,56.46,30,"1980-07-01 2009-07-01",0,0,30,"1980-07-01 2009-07-01",0,0,27,"1981-07-01 2007-07-01",,,,
2010-06-01,11.29,0.73,30,"1980-06-01 2009-06-01",95.8,1.71,30,"1980-06-01 2009-06-01",16.65,1.22,30,"1980-06-01 2009-06-01",20.8,3.57,30,"1980-06-01 2009-06-01",8.1,0.9,30,"1980-06-01 2009-06-01",66.58,4.44,30,"1980-06-01 2009-06-01",8.97,0.78,30,"1980-06-01 2009-06-01",1.86,0.99,30,"1980-06-01 2009-06-01",124.12,66.49,29,"1980-06-01 2009-06-01",124.12,66.49,29,"1980-06-01 2009-06-01",0,0,29,"1980-06-01 2009-06-01",0,0,26,"1981-06-01 2007-06-01",,,,
2010-05-01,9.15,0.94,30,"1980-05-01 2009-05-01",95.68,1.81,30,"1980-05-01 2009-05-01",14.43,1.17,30,"1980-05-01 2009-05-01",21.68,2.75,30,"1980-05-01 2009-05-01",5.59,1.05,30,"1980-05-01 2009-05-01",65.32,3.78,30,"1980-05-01 2009-05-01",6.47,1.01,30,"1980-05-01 2009-05-01",2.09,0.98,30,"1980-05-01 2009-05-01",149.49,80.87,30,"1980-05-01 2009-05-01",149.49,80.87,30,"1980-05-01 2009-05-01",0,0,30,"1980-05-01 2009-05-01",0,0,27,"1981-05-01 2007-05-01",,,,
2010-04-01,6.91,0.87,30,"1980-04-01 2009-04-01",95.78,1.81,30,"1980-04-01 2009-04-01",11.75,1.07,30,"1980-04-01 2009-04-01",22.27,2.98,30,"1980-04-01 2009-04-01",2.98,1.08,30,"1980-04-01 2009-04-01",66.06,4.6,30,"1980-04-01 2009-04-01",3.9,1.06,30,"1980-04-01 2009-04-01",2.57,1.31,30,"1980-04-01 2009-04-01",262.36,117.04,30,"1980-04-01 2009-04-01",261.64,117.01,30,"1980-04-01 2009-04-01",0.72,1.51,30,"1980-04-01 2009-04-01",0.1,0.36,29,"1981-04-01 2009-04-01",,,,
2010-03-01,5.65,1.13,30,"1980-03-01 2009-03-01",95.49,2.13,30,"1980-03-01 2009-03-01",9.92,1.28,30,"1980-03-01 2009-03-01",21.62,3.03,30,"1980-03-01 2009-03-01",1.75,1.3,30,"1980-03-01 2009-03-01",68.24,4.16,30,"1980-03-01 2009-03-01",2.63,1.09,30,"1980-03-01 2009-03-01",3.16,1.82,30,"1980-03-01 2009-03-01",338.27,112.45,30,"1980-03-01 2009-03-01",332.37,115.32,30,"1980-03-01 2009-03-01",5.7,10,30,"1980-03-01 2009-03-01",0.1,0.32,30,"1980-03-01 2009-03-01",,,,
2010-02-01,4.96,1.46,30,"1980-02-01 2009-02-01",95.59,2.39,30,"1980-02-01 2009-02-01",8.92,1.18,30,"1980-02-01 2009-02-01",19.21,4.04,30,"1980-02-01 2009-02-01",0.88,1.95,30,"1980-02-01 2009-02-01",69.94,6.51,30,"1980-02-01 2009-02-01",1.9,1.47,30,"1980-02-01 2009-02-01",2.85,1.7,30,"1980-02-01 2009-02-01",328.15,164.1,30,"1980-02-01 2009-02-01",319.9,159.94,30,"1980-02-01 2009-02-01",8.17,12.89,30,"1980-02-01 2009-02-01",0.1,0.28,30,"1980-02-01 2009-02-01",,,,
2010-01-01,5.13,1.43,30,"1980-01-01 2009-01-01",96.47,1.8,30,"1980-01-01 2009-01-01",8.13,1.32,30,"1980-01-01 2009-01-01",18.39,3.92,30,"1980-01-01 2009-01-01",1.49,1.87,30,"1980-01-01 2009-01-01",77.09,5.56,30,"1980-01-01 2009-01-01",2.07,1.56,30,"1980-01-01 2009-01-01",3.1,1.84,30,"1980-01-01 2009-01-01",480.19,165.91,30,"1980-01-01 2009-01-01",468.64,167.8,30,"1980-01-01 2009-01-01",11.66,17.04,30,"1980-01-01 2009-01-01",0.5,0.98,29,"1980-01-01 2009-01-01",,,,
2009-12-01,5.08,1.46,30,"1979-12-01 2008-12-01",95.97,1.89,30,"1979-12-01 2008-12-01",7.99,1.22,30,"1979-12-01 2008-12-01",18.39,3.43,30,"1979-12-01 2008-12-01",1.4,1.77,30,"1979-12-01 2008-12-01",78.29,4.56,30,"1979-12-01 2008-12-01",1.95,1.57,30,"1979-12-01 2008-12-01",3.03,1.54,30,"1979-12-01 2008-12-01",454.57,144.35,30,"1979-12-01 2008-12-01",445.17,143.79,30,"1979-12-01 2008-12-01",10.23,13.3,30,"1979-12-01 2008-12-01",0.5,1.44,30,"1979-12-01 2008-12-01",,,,
2009-11-01,6.97,1.54,30,"1979-11-01 2008-11-01",96.47,1.75,30,"1979-11-01 2008-11-01",10.05,1.31,30,"1979-11-01 2008-11-01",18.84,3.42,30,"1979-11-01 2008-11-01",3.19,2.07,30,"1979-11-01 2008-11-01",76.5,5.56,30,"1979-11-01 2008-11-01",3.66,1.69,30,"1979-11-01 2008-11-01",2.92,1.34,30,"1979-11-01 2008-11-01",480.7,150.79,30,"1979-11-01 2008-11-01",478.34,150.84,30,"1979-11-01 2008-11-01",2.38,6.01,30,"1979-11-01 2008-11-01",0,0.12,29,"1979-11-01 2007-11-01",,,,
2009-10-01,9.97,0.87,30,"1979-10-01 2008-10-01",97.42,1.52,30,"1979-10-01 2008-10-01",13.63,0.93,30,"1979-10-01 2008-10-01",18.11,3.12,30,"1979-10-01 2008-10-01",6.09,1.11,30,"1979-10-01 2008-10-01",73.48,3.91,30,"1979-10-01 2008-10-01",6.37,1.08,30,"1979-10-01 2008-10-01",2,1.21,30,"1979-10-01 2008-10-01",333.11,160.03,30,"1979-10-01 2008-10-01",333.07,160,30,"1979-10-01 2008-10-01",0.04,0.22,30,"1979-10-01 2008-10-01",0,0,28,"1979-10-01 2007-10-01",,,,
2009-09-01,12.67,0.84,30,"1979-09-01 2008-09-01",97.6,1.43,30,"1979-09-01 2008-09-01",17.7,1.07,30,"1979-09-01 2008-09-01",17.05,2.75,30,"1979-09-01 2008-09-01",8.88,1.04,30,"1979-09-01 2008-09-01",68.32,3.99,30,"1979-09-01 2008-09-01",9.19,0.96,30,"1979-09-01 2008-09-01",0.94,0.66,30,"1979-09-01 2008-09-01",138.53,83.22,29,"1979-09-01 2008-09-01",138.53,83.22,29,"1979-09-01 2008-09-01",0,0,29,"1979-09-01 2008-09-01",0,0,27,"1979-09-01 2007-09-01",,,,
2009-08-01,13.77,0.66,30,"1979-08-01 2008-08-01",97.63,1.51,30,"1979-08-01 2008-08-01",18.98,1.01,30,"1979-08-01 2008-08-01",17.78,2.42,30,"1979-08-01 2008-08-01",10.7,0.95,30,"1979-08-01 2008-08-01",69.92,5,30,"1979-08-01 2008-08-01",10.82,0.74,30,"1979-08-01 2008-08-01",0.95,0.79,30,"1979-08-01 2008-08-01",91.26,84.28,30,"1979-08-01 2008-08-01",91.26,84.28,30,"1979-08-01 2008-08-01",0,0,30,"1979-08-01 2008-08-01",0,0,29,"1979-08-01 2007-08-01",,,,
2009-07-01,13.18,0.74,30,"1979-07-01 2008-07-01",96.71,1.66,30,"1979-07-01 2008-07-01",18.76,1.09,30,"1979-07-01 2008-07-01",19.86,2.67,30,"1979-07-01 2008-07-01",10.21,0.93,30,"1979-07-01 2008-07-01",67.44,4.29,30,"1979-07-01 2008-07-01",10.57,0.77,30,"1979-07-01 2008-07-01",1.36,0.99,30,"1979-07-01 2008-07-01",76.36,57.38,30,"1979-07-01 2008-07-01",76.36,57.38,30,"1979-07-01 2008-07-01",0,0,30,"1979-07-01 2008-07-01",0,0,28,"1979-07-01 2007-07-01",,,,
2009-06-01,11.25,0.73,30,"1979-06-01 2008-06-01",95.79,1.71,30,"1979-06-01 2008-06-01",16.58,1.2,30,"1979-06-01 2008-06-01",20.75,3.53,30,"1979-06-01 2008-06-01",8.03,0.95,30,"1979-06-01 2008-06-01",66.67,4.38,30,"1979-06-01 2008-06-01",8.88,0.82,30,"1979-06-01 2008-06-01",1.79,1,30,"1979-06-01 2008-06-01",125.96,65.17,29,"1979-06-01 2008-06-01",125.96,65.17,29,"1979-06-01 2008-06-01",0,0,29,"1979-06-01 2008-06-01",0,0,27,"1979-06-01 2007-06-01",,,,
2009-05-01,9.17,0.94,30,"1979-05-01 2008-05-01",95.65,1.78,30,"1979-05-01 2008-05-01",14.46,1.15,30,"1979-05-01 2008-05-01",21.74,2.8,30,"1979-05-01 2008-05-01",5.58,1.06,30,"1979-05-01 2008-05-01",65.18,3.77,30,"1979-05-01 2008-05-01",6.47,1.01,30,"1979-05-01 2008-05-01",1.98,0.97,30,"1979-05-01 2008-05-01",148.06,80.41,30,"1979-05-01 2008-05-01",148.06,80.41,30,"1979-05-01 2008-05-01",0,0,30,"1979-05-01 2008-05-01",0,0,28,"1979-05-01 2007-05-01",,,,
2009-04-01,6.93,0.86,30,"1979-04-01 2008-04-01",95.74,1.78,30,"1979-04-01 2008-04-01",11.78,1.06,30,"1979-04-01 2008-04-01",22.32,2.99,30,"1979-04-01 2008-04-01",2.99,1.07,30,"1979-04-01 2008-04-01",66.05,4.6,30,"1979-04-01 2008-04-01",3.92,1.06,30,"1979-04-01 2008-04-01",2.48,1.37,30,"1979-04-01 2008-04-01",263.2,116.19,30,"1979-04-01 2008-04-01",262.62,115.99,30,"1979-04-01 2008-04-01",0.58,1.36,30,"1979-04-01 2008-04-01",0,0,29,"1979-04-01 2008-04-01",,,,
2009-03-01,5.71,1.08,30,"1979-03-01 2008-03-01",95.49,2.13,30,"1979-03-01 2008-03-01",10.03,1.24,30,"1979-03-01 2008-03-01",21.49,2.93,30,"1979-03-01 2008-03-01",1.78,1.27,30,"1979-03-01 2008-03-01",68.07,4.29,30,"1979-03-01 2008-03-01",2.64,1.08,30,"1979-03-01 2008-03-01",3.01,1.85,30,"1979-03-01 2008-03-01",336.19,113.4,30,"1979-03-01 2008-03-01",331.33,115.89,30,"1979-03-01 2008-03-01",4.67,8.89,30,"1979-03-01 2008-03-01",0.1,0.32,30,"1979-03-01 2008-03-01",,,,
2009-02-01,4.98,1.45,30,"1979-02-01 2008-02-01",95.6,2.4,30,"1979-02-01 2008-02-01",8.88,1.23,30,"1979-02-01 2008-02-01",19.44,4.16,30,"1979-02-01 2008-02-01",0.86,1.96,30,"1979-02-01 2008-02-01",70.32,6.57,30,"1979-02-01 2008-02-01",1.89,1.47,30,"1979-02-01 2008-02-01",2.82,1.72,30,"1979-02-01 2008-02-01",341.22,165.96,30,"1979-02-01 2008-02-01",332.62,161.62,30,"1979-02-01 2008-02-01",8.29,12.88,30,"1979-02-01 2008-02-01",0.1,0.27,30,"1979-02-01 2008-02-01",,,,
2009-01-01,5.04,1.52,30,"1979-01-01 2008-01-01",96.42,1.74,30,"1979-01-01 2008-01-01",8.1,1.35,30,"1979-01-01 2008-01-01",18.48,3.88,30,"1979-01-01 2008-01-01",1.33,2.1,30,"1979-01-01 2008-01-01",76.46,5.97,30,"1979-01-01 2008-01-01",1.96,1.72,30,"1979-01-01 2008-01-01",3,1.92,30,"1979-01-01 2008-01-01",466.78,173.24,30,"1979-01-01 2008-01-01",456.11,174.87,30,"1979-01-01 2008-01-01",10.8,16.82,30,"1979-01-01 2008-01-01",0.4,0.83,29,"1979-01-01 2008-01-01",,,,
2008-12-01,5.09,1.45,30,"1978-12-01 2007-12-01",95.97,1.89,30,"1978-12-01 2007-12-01",8.01,1.18,30,"1978-12-01 2007-12-01",18.56,3.49,30,"1978-12-01 2007-12-01",1.31,1.91,30,"1978-12-01 2007-12-01",77.92,4.84,30,"1978-12-01 2007-12-01",1.89,1.64,30,"1978-12-01 2007-12-01",2.96,1.58,30,"1978-12-01 2007-12-01",454.38,144.51,30,"1978-12-01 2007-12-01",446.73,142.31,30,"1978-12-01 2007-12-01",8.66,10.08,30,"1978-12-01 2007-12-01",0.3,0.56,30,"1978-12-01 2007-12-01",,,,
2008-11-01,6.83,1.55,30,"1978-11-01 2007-11-01",96.42,1.72,30,"1978-11-01 2007-11-01",9.96,1.33,30,"1978-11-01 2007-11-01",18.69,3.42,30,"1978-11-01 2007-11-01",2.95,2.14,30,"1978-11-01 2007-11-01",76.03,5.85,30,"1978-11-01 2007-11-01",3.49,1.66,30,"1978-11-01 2007-11-01",2.74,1.22,30,"1978-11-01 2007-11-01",477.39,152.47,30,"1978-11-01 2007-11-01",475.03,152.47,30,"1978-11-01 2007-11-01",2.38,6.01,30,"1978-11-01 2007-11-01",0,0.12,30,"1978-11-01 2007-11-01",,,,
2008-10-01,9.99,0.87,30,"1978-10-01 2007-10-01",97.35,1.48,30,"1978-10-01 2007-10-01",13.71,0.93,30,"1978-10-01 2007-10-01",18.02,3.06,30,"1978-10-01 2007-10-01",6.07,1.12,30,"1978-10-01 2007-10-01",73.23,3.94,30,"1978-10-01 2007-10-01",6.36,1.08,30,"1978-10-01 2007-10-01",1.94,1.23,30,"1978-10-01 2007-10-01",327.88,162.04,30,"1978-10-01 2007-10-01",327.84,162,30,"1978-10-01 2007-10-01",0.04,0.22,30,"1978-10-01 2007-10-01",0,0,29,"1978-10-01 2007-10-01",,,,
2008-09-01,12.66,0.84,30,"1978-09-01 2007-09-01",97.56,1.42,30,"1978-09-01 2007-09-01",17.66,1.1,30,"1978-09-01 2007-09-01",17.2,2.9,30,"1978-09-01 2007-09-01",8.85,1.03,30,"1978-09-01 2007-09-01",68.52,4.14,30,"1978-09-01 2007-09-01",9.15,0.95,30,"1978-09-01 2007-09-01",0.92,0.66,30,"1978-09-01 2007-09-01",148.68,88.35,29,"1978-09-01 2007-09-01",148.68,88.35,29,"1978-09-01 2007-09-01",0,0,29,"1978-09-01 2007-09-01",0,0,28,"1978-09-01 2007-09-01",,,,
2008-08-01,13.76,0.66,30,"1978-08-01 2007-08-01",97.59,1.47,30,"1978-08-01 2007-08-01",19,0.99,30,"1978-08-01 2007-08-01",17.91,2.58,30,"1978-08-01 2007-08-01",10.66,0.95,30,"1978-08-01 2007-08-01",69.76,4.85,30,"1978-08-01 2007-08-01",10.8,0.74,30,"1978-08-01 2007-08-01",0.91,0.75,30,"1978-08-01 2007-08-01",93.21,87.58,30,"1978-08-01 2007-08-01",93.21,87.58,30,"1978-08-01 2007-08-01",0,0,30,"1978-08-01 2007-08-01",0,0,30,"1978-08-01 2007-08-01",,,,
2008-07-01,13.19,0.73,30,"1978-07-01 2007-07-01",96.62,1.61,30,"1978-07-01 2007-07-01",18.85,1.01,30,"1978-07-01 2007-07-01",19.79,2.62,30,"1978-07-01 2007-07-01",10.18,0.94,30,"1978-07-01 2007-07-01",67.13,4.21,30,"1978-07-01 2007-07-01",10.56,0.77,30,"1978-07-01 2007-07-01",1.25,0.93,30,"1978-07-01 2007-07-01",74.07,58.7,30,"1978-07-01 2007-07-01",74.07,58.7,30,"1978-07-01 2007-07-01",0,0,30,"1978-07-01 2007-07-01",0,0,29,"1978-07-01 2007-07-01",,,,
2008-06-01,11.32,0.74,30,"1978-06-01 2007-06-01",95.67,1.67,30,"1978-06-01 2007-06-01",16.72,1.22,30,"1978-06-01 2007-06-01",20.66,3.54,30,"1978-06-01 2007-06-01",8.05,0.95,30,"1978-06-01 2007-06-01",66.28,4.37,30,"1978-06-01 2007-06-01",8.92,0.82,30,"1978-06-01 2007-06-01",1.71,0.98,30,"1978-06-01 2007-06-01",126.01,65.13,29,"1978-06-01 2007-06-01",126.01,65.13,29,"1978-06-01 2007-06-01",0,0,29,"1978-06-01 2007-06-01",0,0,28,"1978-06-01 2007-06-01",,,,
2008-05-01,9.14,0.95,30,"1978-05-01 2007-05-01",95.54,1.74,30,"1978-05-01 2007-05-01",14.49,1.15,30,"1978-05-01 2007-05-01",21.81,2.84,30,"1978-05-01 2007-05-01",5.47,1.11,30,"1978-05-01 2007-05-01",64.72,3.66,30,"1978-05-01 2007-05-01",6.42,1.04,30,"1978-05-01 2007-05-01",1.88,0.94,30,"1978-05-01 2007-05-01",150.25,79.88,30,"1978-05-01 2007-05-01",150.25,79.88,30,"1978-05-01 2007-05-01",0,0,30,"1978-05-01 2007-05-01",0,0,29,"1978-05-01 2007-05-01",,,,
2008-04-01,6.99,0.75,30,"1978-04-01 2007-04-01",95.68,1.78,30,"1978-04-01 2007-04-01",11.85,0.99,30,"1978-04-01 2007-04-01",22.38,3.02,30,"1978-04-01 2007-04-01",3.02,1.03,30,"1978-04-01 2007-04-01",66,4.63,30,"1978-04-01 2007-04-01",3.98,1,30,"1978-04-01 2007-04-01",2.41,1.39,30,"1978-04-01 2007-04-01",264.09,115.16,30,"1978-04-01 2007-04-01",263.52,114.95,30,"1978-04-01 2007-04-01",0.56,1.36,30,"1978-04-01 2007-04-01",0,0,29,"1978-04-01 2007-04-01",,,,
2008-03-01,5.77,1.06,30,"1978-03-01 2007-03-01",95.42,2.06,30,"1978-03-01 2007-03-01",10.1,1.19,30,"1978-03-01 2007-03-01",21.47,2.92,30,"1978-03-01 2007-03-01",1.79,1.27,30,"1978-03-01 2007-03-01",67.99,4.28,30,"1978-03-01 2007-03-01",2.7,1.05,30,"1978-03-01 2007-03-01",2.93,1.89,30,"1978-03-01 2007-03-01",337,113.18,30,"1978-03-01 2007-03-01",333.23,115.17,30,"1978-03-01 2007-03-01",3.58,7.22,30,"1978-03-01 2007-03-01",0,0.14,30,"1978-03-01 2007-03-01",,,,
2008-02-01,5,1.46,30,"1978-02-01 2007-02-01",95.5,2.33,30,"1978-02-01 2007-02-01",8.92,1.24,30,"1978-02-01 2007-02-01",19.57,4.28,30,"1978-02-01 2007-02-01",0.82,1.95,30,"1978-02-01 2007-02-01",69.97,6.46,30,"1978-02-01 2007-02-01",1.91,1.48,30,"1978-02-01 2007-02-01",2.73,1.71,30,"1978-02-01 2007-02-01",338.44,167.04,30,"1978-02-01 2007-02-01",329.87,162.64,30,"1978-02-01 2007-02-01",8.24,12.9,30,"1978-02-01 2007-02-01",0.1,0.2,30,"1978-02-01 2007-02-01",,,,
2008-01-01,5.12,1.5,30,"1978-01-01 2007-01-01",96.36,1.71,30,"1978-01-01 2007-01-01",8.17,1.31,30,"1978-01-01 2007-01-01",18.42,3.87,30,"1978-01-01 2007-01-01",1.37,2.09,30,"1978-01-01 2007-01-01",76.39,5.98,30,"1978-01-01 2007-01-01",2.03,1.7,30,"1978-01-01 2007-01-01",2.9,1.96,30,"1978-01-01 2007-01-01",460.59,176.57,30,"1978-01-01 2007-01-01",451.26,177.85,30,"1978-01-01 2007-01-01",9.45,15.66,30,"1978-01-01 2007-01-01",0.3,0.78,29,"1978-01-01 2007-01-01",,,,
2007-12-01,5.09,1.45,30,"1977-12-01 2006-12-01",95.85,1.79,30,"1977-12-01 2006-12-01",8.02,1.17,30,"1977-12-01 2006-12-01",18.56,3.49,30,"1977-12-01 2006-12-01",1.23,1.95,30,"1977-12-01 2006-12-01",77.46,4.84,30,"1977-12-01 2006-12-01",1.88,1.65,30,"1977-12-01 2006-12-01",2.87,1.63,30,"1977-12-01 2006-12-01",451.84,145.09,30,"1977-12-01 2006-12-01",444.41,142.93,30,"1977-12-01 2006-12-01",8.42,10,30,"1977-12-01 2006-12-01",0.2,0.56,30,"1977-12-01 2006-12-01",,,,
2007-11-01,6.8,1.57,30,"1977-11-01 2006-11-01",96.31,1.65,30,"1977-11-01 2006-11-01",9.94,1.35,30,"1977-11-01 2006-11-01",19.12,3.92,30,"1977-11-01 2006-11-01",2.81,2.23,30,"1977-11-01 2006-11-01",75.54,6.16,30,"1977-11-01 2006-11-01",3.45,1.68,30,"1977-11-01 2006-11-01",2.7,1.25,30,"1977-11-01 2006-11-01",480.2,152.52,30,"1977-11-01 2006-11-01",477.6,152.5,30,"1977-11-01 2006-11-01",2.62,6.06,30,"1977-11-01 2006-11-01",0,0.12,30,"1977-11-01 2006-11-01",,,,
2007-10-01,9.99,0.87,30,"1977-10-01 2006-10-01",97.33,1.46,30,"1977-10-01 2006-10-01",13.71,0.92,30,"1977-10-01 2006-10-01",18.14,3.21,30,"1977-10-01 2006-10-01",6,1.16,30,"1977-10-01 2006-10-01",72.99,3.92,30,"1977-10-01 2006-10-01",6.32,1.1,30,"1977-10-01 2006-10-01",1.88,1.21,30,"1977-10-01 2006-10-01",321.73,157.48,30,"1977-10-01 2006-10-01",321.69,157.44,30,"1977-10-01 2006-10-01",0.04,0.22,30,"1977-10-01 2006-10-01",0,0,29,"1977-10-01 2006-10-01",,,,
2007-09-01,12.64,0.85,30,"1977-09-01 2006-09-01",97.5,1.36,30,"1977-09-01 2006-09-01",17.66,1.11,30,"1977-09-01 2006-09-01",17.28,2.97,30,"1977-09-01 2006-09-01",8.77,1.06,30,"1977-09-01 2006-09-01",68.28,3.98,30,"1977-09-01 2006-09-01",9.1,0.96,30,"1977-09-01 2006-09-01",0.87,0.66,30,"1977-09-01 2006-09-01",145.3,87.44,29,"1977-09-01 2005-09-01",145.3,87.44,29,"1977-09-01 2005-09-01",0,0,29,"1977-09-01 2005-09-01",0,0,28,"1977-09-01 2005-09-01",,,,
